137.43	2
137.91	3
138.41	4
138.87	1
139.37	2
139.83	3
140.33	4
140.81	1
141.3	2
141.78	3
142.27	4
142.75	1
143.23	2
143.72	3
144.2	4
144.68	1
145.17	2
145.66	3
146.14	4
146.62	1
147.1	2
147.58	3
148.08	4
148.56	1
149.04	2
149.52	3
150.01	4
150.49	1
150.97	2
151.46	3
151.94	4
152.43	1
152.91	2
153.4	3
153.87	4
154.36	1
154.85	2
155.32	3
155.81	4
156.29	1
156.78	2
157.26	3
157.75	4
158.23	1
158.72	2
159.2	3
159.69	4
160.17	1
160.65	2
161.14	3
161.62	4
162.1	1
162.59	2
163.07	3
163.56	4
164.03	1
164.53	2
165.02	3
165.49	4
165.97	1
166.46	2
166.94	3
167.43	4
167.91	1
168.39	2
168.88	3
169.35	4
169.84	1
170.32	2
170.78	3
171.3	4
171.79	1
172.26	2
172.75	3
173.23	4
173.71	1
174.2	2
174.68	3
175.17	4
175.65	1
176.14	2
176.62	3
177.1	4
177.59	1
178.07	2
178.55	3
179.04	4
179.52	1
180.01	2
180.49	3
180.98	4
181.46	1
181.94	2
182.43	3
182.91	4
183.39	1
183.88	2
184.36	3
184.85	4
185.33	1
185.81	2
186.3	3
186.78	4
187.27	1
187.75	2
188.23	3
188.72	4
189.2	1
189.68	2
190.17	3
190.65	4
191.14	1
191.62	2
192.1	3
192.59	4
193.07	1
193.55	2
194.04	3
194.52	4
195.0	1
195.49	2
195.98	3
196.46	4
196.94	1
197.42	2
197.91	3
198.4	4
198.87	1
199.36	2
199.85	3
200.33	4
200.81	1
201.29	2
201.78	3
202.26	4
202.74	1
203.23	2
203.71	3
204.2	4
204.68	1
205.17	2
205.65	3
206.14	4
206.62	1
207.11	2
207.59	3
208.07	4
208.55	1
209.03	2
209.53	3
210.01	4
210.49	1
210.98	2
211.46	3
211.94	4
212.42	1
212.91	2
213.39	3
213.88	4
214.36	1
214.85	2
215.33	3
215.81	4
216.3	1
216.78	2
217.27	3
217.75	4
218.24	1
218.72	2
219.2	3
219.68	4
220.17	1
220.65	2
221.13	3
221.62	4
222.1	1
222.59	2
223.07	3
223.56	4
224.04	1
224.52	2
225.0	3
225.49	4
225.98	1
226.46	2
226.94	3
227.43	4
227.91	1
228.39	2
228.87	3
229.36	4
229.85	1
230.33	2
230.81	3
231.3	4
231.79	1
232.27	2
232.76	3
233.24	4
233.71	1
234.2	2
234.68	3
235.17	4
235.65	1
236.13	2
236.62	3
237.11	4
237.58	1
238.07	2
238.56	3
239.04	4
239.52	1
240.0	2
240.49	3
240.98	4
241.45	1
241.94	2
242.42	3
242.91	4
243.39	1
243.87	2
244.36	3
244.85	4
245.33	1
245.81	2
246.29	3
246.78	4
247.26	1
247.75	2
248.23	3
248.71	4
249.2	1
249.68	2
250.17	3
250.65	4
251.14	1
251.61	2
252.1	3
252.59	4
253.07	1
253.55	2
254.04	3
254.52	4
255.0	1
255.49	2
255.97	3
256.46	4
256.94	1
257.43	2
257.91	3
258.4	4
258.87	1
259.36	2
259.85	3
260.33	4
260.81	1
261.3	2
261.78	3
262.26	4
262.74	1
263.23	2
263.71	3
264.2	4
264.68	1
265.17	2
265.65	3
266.14	4
266.62	1
267.1	2
267.59	3
268.07	4
268.55	1
269.04	2
269.52	3
270.01	4
270.49	1
270.97	2
271.45	3
271.94	4
272.42	1
272.91	2
273.39	3
273.88	4
274.36	1
274.84	2
275.33	3
275.81	4
276.3	1
276.78	2
277.26	3
277.75	4
278.23	1
278.71	2
279.19	3
279.69	4
280.16	1
280.65	2
281.13	3
281.62	4
282.1	1
282.58	2
283.07	3
283.56	4
284.04	1
284.52	2
285.0	3
285.49	4
285.97	1
286.46	2
286.94	3
287.43	4
287.91	1
288.39	2
288.88	3
289.37	4
289.87	1
290.34	2
290.82	3
291.29	4
291.78	1
292.26	2
292.75	3
293.23	4
293.71	1
294.2	2
294.68	3
295.17	4
295.65	1
296.13	2
296.62	3
297.1	4
297.58	1
298.07	2
298.55	3
299.04	4
299.52	1
300.01	2
300.49	3
300.98	4
301.46	1
301.94	2
302.42	3
302.91	4
303.39	1
303.87	2
304.36	3
304.87	4
305.36	1
305.82	2
306.31	3
306.79	4
307.27	1
307.74	2
308.23	3
308.72	4
309.2	1
309.68	2
